ID_REF	GSM1150937	GSM1150938	GSM1150939	GSM1150940	GSM1150941	GSM1150942
10700486	504.91	484.6	496.96	406.05	431.43	434.63
10700487	761.52	760.9	625.15	505.4	608.92	539.97
10700488	26.98	40.82	41.03	38.99	45.74	30.8
10700489	144.81	89.37	109.13	145.54	138.31	137.92
10700490	80.92	90.75	122.45	79.94	109.53	78.65
10700491	102.14	113.55	113.29	79.58	67.42	96.5
10700492	822.53	858.66	720.92	602.66	726.23	738.41
10700493	369.07	223.44	256.02	308.34	215.25	263.94
10700494	134.54	124.73	176.5	87.59	144	122.07
10700495	65.52	91.04	97.65	97.76	107.05	94.45
10700496	4809.6	4622.32	4665.45	5220.24	5105.02	4808.6
10700497	47.4	47.8	48.33	44.37	27.51	29.94
10700498	218.22	157.42	187.33	115.05	155.6	128.94
10700499	205.13	107.24	159.11	109.85	130.19	77.74
10700500	251.87	228.12	290.67	261.87	287.37	309.81
10700501	226.2	218.63	186.83	220.69	167.58	177.85
10700502	5176.64	4785.98	5278.09	4664.8	4795.28	4837.68
10700503	369.21	423	398.82	365.3	282.74	381.32
10700504	282.37	221.21	215.5	208.88	244.86	210.8
10700505	250.79	239.73	263.58	237.17	300.97	269.14
10700506	127.2	155	136.3	136.67	120.07	117.15
10700507	85.89	45.32	46.93	68.57	53.74	51.31
10700508	334.5	344.03	337.71	307.18	305.24	247.01
10700509	576.35	402.12	464.86	333.55	379.67	369.7
10700510	1946.41	1978.1	1721.8	1346.69	1505.26	1413.05
10700511	883.87	748.21	992.59	885.96	722.17	777.45
10700512	1819.59	1894.37	1988.13	2151.61	2133.05	1933.64
10700513	164.59	169.3	186.93	150.8	152.01	187.74
10700514	1696.33	1784.49	1691.16	1574.2	1616.88	1619.46
10700515	10.87	17	18.98	17.84	13.8	15.03
10700516	409.07	337.25	359.73	391.45	416.66	347.04
10700517	211.29	141.23	129.39	137.21	148.39	100.14
10700518	358.81	567.53	475.46	347.64	606.53	479.1
10700519	60.05	66.98	71.92	57.59	71.1	47.48
10700520	452.46	407.72	435.86	404.73	399.99	390.74
10700521	210.56	160.17	194.56	128.51	195.07	158.85
10700522	2827.87	2894.7	2998.03	2936.33	3119.72	2970.31
10700523	56.68	26.47	30.08	29.93	27.96	31.55
10700524	324.69	333.06	257.1	132.95	174.37	178.29
10700525	8049.03	8201.66	6962.07	7878.47	8489.71	7624.36
10700526	268.19	248.29	243.61	215.09	224.12	205.77
10700527	45	37.79	44.73	50.17	47.89	43.73
10700528	28.07	41.75	28.82	31.7	36.27	24.15
10700529	348.99	272.12	332.61	251.42	229.38	301.17
10700530	101.11	76.95	96.32	63.97	79.58	75.01
10700531	697.34	680.18	711.26	722.57	619.37	675.19
10700532	66.56	67.39	70.11	65.93	72.14	46.17
10700533	151.93	210.83	187.92	135.27	138.97	124.26
10700534	268.13	282.81	158.36	238.29	209.3	233.81
10700535	875.63	807.29	814.22	1007.33	823.19	904.03
10700536	1112.2	1013.72	1012.37	931.2	995.69	972.27
10700537	294.6	289.31	203.03	231.15	240.57	214.99
10700538	129.5	84.94	107.32	43.57	102.79	87.44
10700539	8.18	6.76	11.93	6.39	7.52	10.91
10700540	17.32	32.45	25.51	42.93	26.52	17.3
10700541	607.22	546.92	555.38	586.48	574.85	505.38
10700542	172.44	94.14	68.46	65.55	91.24	107.87
10700543	305.57	314.51	327.24	306.74	274.24	295.41
10700544	63.23	97.28	70.79	79.92	79.12	111.64
10700545	93.65	69.52	98.51	79.08	108.26	85.01
10700546	1413.35	1474.69	1350.61	1150.14	1172.28	1238.69
10700547	375.47	379.88	392.12	301.64	315.31	420.6
10700548	2705.35	2577.93	2643.62	2775.63	2656.48	2608.31
10700549	88.52	115.38	136.83	101.88	104.76	107.92
10700550	53.82	72.92	48.39	52.96	36.8	35.77
10700551	353.2	331.49	369.56	414.42	386.19	429.51
10700552	377.75	286.44	347.66	340.32	349.31	324.09
10700553	26.63	24.35	67.92	29.12	65.48	31.65
10700554	95.97	88.6	48.36	68.12	72.86	78.88
10700555	266.91	149.76	163.42	195.93	194.3	158.84
10700556	2611.75	2611.57	2584.2	2621.72	2592.63	2395.15
10700557	198.26	182.41	136.71	157.83	172.79	177.66
10700558	455.76	451.16	386.59	380.3	494.57	358.67
10700559	40.32	74.11	67.88	181.16	140.1	120.29
10700560	679.43	631.05	536.23	580.81	486.63	549.87
10700561	354.2	540.24	436.91	438.74	475.1	512.58
10700562	129.64	62.92	44.17	34.81	54.61	64.29
10700563	1991.86	1781.16	1819.97	1775.37	1625.76	1721.56
10700564	147.42	111.6	150.05	161.42	115.03	126.49
10700565	232.98	217.7	165.73	194.17	192.99	197.06
10700566	1183.71	1058.72	1211.94	1292.19	1261.3	1154.46
10700567	4318.46	4145.13	3859.77	3717.46	3784.53	3762.56
10700568	1757.49	1542.01	1644.92	1663.03	1634.58	1658.08
10700569	38.96	26.64	25.73	38.22	26.5	19.41
10700570	163.76	150.67	120.9	155.03	169.55	127.41
10700571	10314.6	10300.31	9621.19	8252.41	9181.41	9601.87
10700572	337.35	366.77	367.57	389.28	247.56	333.71
10700573	1183.96	1234.32	955.43	848.59	978.14	839.36
10700574	72.69	80.57	66.65	82.51	85.46	62.95
10700575	4.4	4.43	5.77	4.27	4.95	5.17
10700576	169.01	145.85	162.74	139.59	127.42	101.52
10700577	249.87	151.44	153.21	219.14	135.96	194.85
10700578	702.83	760.49	679.5	843.43	848.43	826.4
10700579	779.34	582.09	622.7	754.31	805.99	638.65
10700580	293.77	318.88	262.34	280.25	260.73	313.45
10700581	72.38	44.89	77.03	56.64	38.65	55.6
10700582	5.65	5.25	5.21	5.39	5.47	6.28
10700583	142.61	178.52	182.96	113.23	159.25	134.81
10700584	67.65	60.73	52.95	24.77	30.71	31.15
10700585	11.69	14.56	29.52	10.02	11.85	24.8
10700586	143.03	171.96	197	227.58	135.26	186.26
10700587	457.03	486.81	521.28	480.64	429.62	501.14
10700588	6118.66	6501.69	6215.26	5937.34	6021.47	6277.18
10700589	334.66	268.7	281.88	110.68	275.48	269.42
10700590	541.74	429.16	469.22	474.85	411.15	445.51
10700591	368.9	384.26	385.72	463.8	363.41	439.45
10700592	184.56	142.65	131.09	143.34	120.95	144.92
10700593	2354.98	2274.76	2368.9	2115.09	2226.25	2268.78
10700594	647.9	611.17	678.52	708.69	594.92	729.61
10700595	106.34	90.99	93.17	60.7	88.41	105.7
10700596	906.07	603.97	673.61	624.5	761.83	625.23
10700597	74.39	30.61	67.51	56.94	56.35	50.77
10700598	50.98	25.71	34.81	35.58	34.7	38.3
10700599	480.36	654.72	528	651.76	592.86	609.12
10700600	83.26	135.12	125.49	102.54	109.06	118.76
10700601	670.44	779.72	799.9	667.87	805.78	756.62
10700602	302.18	296.34	389.25	372.01	336.55	355.54
10700603	475.16	650.19	563.9	550.21	520.31	560.87
10700604	2187.4	2185.28	2156.69	1960.49	1986.62	1951.81
10700605	245.52	358.26	369.12	324.76	326.06	372.06
10700606	745.41	721.24	713.83	537.6	637.49	682.51
10700607	3598.05	3740.46	3631.37	3679.01	3763.35	3789.78
10700608	428.83	483.55	419.99	379.48	358.95	381.42
10700609	2605.96	2601.81	2511.96	2351.39	2412.81	2567.24
10700610	89.21	114.65	103.53	104.59	127.17	103.15
10700611	192.77	231.35	205.39	241.46	164.8	286.33
10700612	391.17	370.44	274.7	321.38	383.93	335.93
10700613	150.74	163.4	148.45	152.18	125.01	170.08
10700614	8.09	10.12	8.37	8.88	6.58	10.22
10700615	2323.53	2339.69	2298.06	2713.61	2437.86	2401.63
10700616	100.04	140.91	132.62	127.66	109.34	97.43
10700617	14.08	18.06	17.53	13.97	20.67	14.39
10700618	48.95	30.68	32.07	22.56	43.3	23.43
10700619	319.93	261.26	344.54	331.46	345.21	299.67
10700620	144.93	134.36	110.94	101.99	113.49	85.32
10700621	164.97	169.36	185.15	160.33	167.41	176.13
10700622	146.39	85.99	70.17	75.4	82.22	72.51
10700623	791.86	734.53	804.76	1102.53	900.72	1030.91
10700624	691.11	626.2	602.23	532.31	530.37	475.17
10700625	35.34	33.93	49.94	28.04	44.7	19.07
10700626	3257.84	3136.63	3238.03	2788.74	2932.88	3125.13
10700627	26.96	35.06	34.34	27.47	29.78	29.08
10700628	205.61	180.33	176.58	168.77	176.13	170.99
10700629	333.01	331.05	349.44	282.83	337.57	335.73
10700630	141.5	146.79	143.56	134.24	150.09	141.13
10700631	358.05	186.81	204.89	283.96	215.41	187.26
10700632	1384.36	1294.61	1232.35	1574.09	1442.24	1458.83
10700633	68.17	35.51	37.68	34.93	42.38	39.35
10700634	225.24	301.39	362.46	257.99	252.35	331.1
10700635	59.68	88.15	76.1	70.75	65.37	66.86
10700636	8218.16	7641.29	7633.88	7786.18	7414.33	6978.49
10700637	254	228.16	230.39	308.75	236.91	239.52
10700638	995.67	1069.04	1039.16	1262.18	1355.96	1028.55
10700639	213.34	171.63	172.72	222.89	192.09	164
10700640	211.91	159.73	154.59	180.66	209.01	152.46
10700641	217.5	273.06	185.76	154.8	200.7	224.28
10700642	17.74	15.01	6.47	20.38	12.06	9.96
10700643	8.45	5.67	7.62	5.96	6.4	6.96
10700644	332.2	256.7	251.1	304.83	266.39	279.29
10700645	86.88	100.47	99	104.15	100.91	116.63
10700646	303.29	309.24	298	324.29	319.05	364.69
10700647	74.44	88.95	95.62	52.73	58.08	41.68
10700648	138.26	107.79	108.44	96.57	93.9	99.82
10700649	25.38	24.87	40.76	59.26	34.15	26.87
10700650	204.81	276.11	241.14	184.27	208.55	213.27
10700651	214.53	170.04	204.55	242.39	143.69	195.67
10700652	107.54	79.86	88.09	60.48	55.75	66.76
10700653	46.54	40.08	36.69	49.99	54.39	36.15
10700654	600.13	558.57	518.09	628.17	580.76	579.19
10700655	485.26	335.13	326.48	322.49	261.64	314.02
10700656	718.14	657.78	658.45	563.42	637.11	716.7
10700657	379.59	377.08	364.28	287.47	348.35	241.04
10700658	89.58	83.87	75.49	119.49	98.74	94.26
10700659	6.51	6.88	8.44	10.55	9.45	8.33
10700660	933.3	789.73	691.91	974.69	916.92	865.2
10700661	100.35	118.05	103.05	167.63	132.64	97.94
10700662	389.03	377.31	419.91	369.16	368.41	404.46
10700663	178.71	118.45	115.33	150.47	123.81	122.21
10700664	741.23	710.84	605.41	533.58	515.3	505.33
10700665	228.89	246.69	266.26	251.25	255.86	260.78
10700666	253.63	220.03	231.98	234.71	212.45	189.23
10700667	1306.96	1183.71	1319.98	1104.06	1204.15	1168.14
10700668	2246.25	2309.72	2484.95	2734	2319.99	2014.35
10700669	313.78	295.88	129.94	247.66	279.85	226.4
10700670	123.05	73.12	124.51	79.13	95.94	58.24
10700671	118.42	89.02	111.87	113.77	107.86	88.15
10700672	58.1	83.33	65.73	55.09	68.42	97.38
10700673	1856.54	1992.41	1860.27	2033.71	1854.61	1865.83
10700674	122.38	96.04	104.65	72.05	85.5	87.09
10700675	57.43	75.05	66.94	64.63	74.06	63.45
10700676	190.01	200.86	197.92	153.59	166.83	185.3
10700677	211.81	204.08	140.07	222.07	207.86	154.78
10700678	1104.59	1155.34	1138.64	1090.6	1073.72	1164.18
10700679	1116.99	1555.43	1183.14	1076.62	1174.47	1218.09
10700680	1218	1217.83	1165.15	1410.41	1324.56	1085.09
10700681	4269.35	4372.67	4308.29	4296.96	4545.43	4456.21
10700682	845.7	787.8	728.37	615.86	719.97	676.03
10700683	5.65	9.48	5.3	5.15	5.13	5.15
10700684	593.85	584.2	663.26	609.24	644.68	637.18
10700685	302.69	332.93	373.97	348.11	330.85	299.88
10700686	156.34	186.28	200.59	220.53	202.98	178.56
10700687	105.92	75.02	75.93	81.32	80.81	64.98
10700688	285.83	176.39	224.57	345.07	249.99	260.32
10700689	123.51	105.26	80.49	79.4	62.63	97.85
10700690	1197.91	1196.33	1058.35	1043.92	1154.3	1001.57
10700691	3892.55	3829.13	3581.63	3315.48	3149.27	3514.25
10700692	15.47	16.6	21.56	20.33	23.1	15.11
10700693	243.04	236.7	228.08	247.82	268.74	204.45
10700694	690.97	918.05	790.37	809.82	814.96	749.02
10700695	254.34	259.72	247.68	184.05	181.58	238.52
10700696	32.99	24.41	24.9	39.94	35.81	29.34
10700697	1231.33	1209.59	1205.74	1105.13	1173.5	1370.23
10700698	168.96	199.78	180.6	198.5	191.43	174.81
10700699	17.48	16.25	14.58	17.75	17.65	21.02
10700700	1298.47	1277.85	1255.37	1182.07	1198.82	1138.8
10700701	37.08	22.48	29.48	18.04	28.44	17.52
10700702	192.25	205.29	235.07	244.29	202.99	306.08
10700703	1448.86	1683.91	1614.87	1530.51	1539.88	1420.81
10700704	104.76	94.22	104.7	53.62	64.73	88.61
10700705	132.11	152.23	148.09	169.94	179.76	119.43
10700706	840.95	762.82	889.27	544.39	735.98	737.21
10700707	97.13	100.36	61.57	81.56	91.25	79.44
10700708	5.69	5.17	5.73	5.4	5.3	5.86
10700709	97.22	107.23	93.84	89.21	116.56	84.11
10700710	147.4	173.28	173.43	225.24	145.76	160.55
10700711	3012.4	2876.7	2734	2964.35	2888.09	2956.14
10700712	43.96	49.32	53.99	46.44	37.06	48.48
10700713	73.59	86.9	63.26	74.77	82.43	96.36
10700714	2993.26	3368.99	2694.12	2764.3	3119.07	2733.06
10700715	54.36	61.92	37.96	52.23	52.56	73.19
10700716	3347.34	2947.55	2944.08	2814.38	3409.63	3224.81
10700717	2168.53	2204.14	2141.34	2035.69	2063.67	1973.72
10700718	1451.07	1363.6	1331.93	1058.86	1132.66	1087.8
10700719	57.26	126.12	106.56	48.24	107.75	91.03
10700720	9180.14	9341.9	8784.84	7734.54	7992.33	8265.01
10700721	109.19	98.06	109.71	62.68	71.9	95.91
10700722	52.68	33.66	24.46	64.84	44.99	39.01
10700723	697.08	763.7	820.2	759.48	719.76	801.68
10700724	162.61	122.47	89.74	103.09	81.6	104.33
10700725	623.47	612.31	763.33	715.11	644	522.61
10700726	219.86	149.87	242.07	126.76	169.19	200.62
10700727	233.32	155.58	200.94	260.27	172.67	194.27
10700728	392.95	330.05	314.3	294.63	315.68	306.63
10700729	1607.72	1624.18	1695.98	1764.94	1683.79	1310.86
10700730	407.8	418.1	407.96	346.03	361.95	341
10700731	101.36	85.64	65.81	53.71	45.46	59.06
10700732	295.88	318.1	376.39	347.54	298.62	380.25
10700733	658.24	440.42	509.37	333.16	466.64	398.87
10700734	1429.01	1415.01	1637.86	1401.54	1349.02	1470.51
10700735	918.37	1041.54	847.95	805.86	816.68	700.38
10700736	929.62	861.26	889.29	952.66	944.36	878.75
10700737	42.46	68.95	60.5	50.6	58.54	24.35
10700738	713.74	623.9	617.19	543.18	592.11	586.27
10700739	156.82	129.51	144.52	100.17	115.82	134.95
10700740	404.17	388.07	382.09	427.59	329.33	397.22
10700741	964.88	1178.39	1131.88	914.73	973.41	1101.23
10700742	111.87	52.94	94.79	85.46	107.66	95.73
10700743	425.41	375.47	479.49	365.88	421.57	454.85
10700744	273.92	468.13	289.06	319.45	339.79	255.6
10700745	234.59	284.33	251.44	251.99	250.05	210.84
10700746	143.35	172.1	167.28	136.67	147.4	137.15
10700747	367.57	292	241.97	298.77	301.53	252.08
10700748	75.27	101.23	88.17	86.46	94.73	72.23
10700749	2643.44	2727.57	2375.31	3049.59	2776.79	2592.81
10700750	336.16	334.34	290.19	220.19	302.66	314.92
10700751	117.35	85.15	101.42	104.29	112.46	88.75
10700752	1262	1122.27	1142.52	1028.91	1039.3	1039.81
10700753	6289.37	6581.5	6533.32	6851.96	6613.97	6834.88
10700754	185.46	146.47	169.11	201.42	146.65	142.32
10700755	128.2	93.14	75.8	70.9	100.62	109.49
10700756	541.3	485.8	512.08	366.44	447.71	462.85
10700757	32.6	27.02	48.64	35.48	30.55	23.59
10700758	398.86	328.47	340.37	358.86	264.81	284.52
10700759	350.59	298.41	294.9	296.17	292.83	301.36
10700760	999.98	861.28	891.04	1054.18	840.65	795.33
10700761	122.96	64.95	96.61	79.49	122.37	108.84
10700762	124.14	86.92	78.45	87.99	74.43	87.63
10700763	175.87	204.56	216.71	186.71	215.67	218.62
10700764	317.4	370.25	266.26	259.87	261.75	203.09
10700765	109.09	90.71	93.06	104.61	107.59	99.87
10700766	172.04	189.18	205.5	191.64	177.46	200.36
10700767	418.32	463.73	366.43	344.62	289.03	284.14
10700768	49.32	38.49	35.25	42.44	43.63	45.63
10700769	330.84	292.56	325.87	328.73	325.76	322.87
10700770	159.2	202.34	212.56	183.8	174.65	192.03
10700771	10938.29	11046.49	11894.44	10898.18	10744.42	11486.88
10700772	162.65	172.61	204.78	128.85	171.18	191.91
10700773	135.42	138.4	109.88	102.29	98.53	102.59
10700774	616.69	945.03	549.67	392.75	700.93	583.23
10700775	231.72	290.53	291.03	237.56	294.67	235.85
10700776	357.87	349.11	333.47	370.29	317.95	352.61
10700777	313.3	320.02	361.02	389.04	344.38	307.82
10700778	163.39	175.75	174.84	183.96	184.39	193.85
10700779	199.15	149.55	160.72	132.47	170.58	156.14
10700780	11.64	11.42	11.63	21.29	14.91	7.32
10700781	228.42	211.52	205.28	256.4	251.82	199.95
10700782	3622.58	3545.07	3482.72	3147.52	3262.36	3388.43
10700783	33.89	25.18	31.04	34.83	21.35	25.08
10700784	86.16	92.55	89.99	108.96	99.55	94
10700785	164.77	168.41	178.73	158.46	168.98	164.61
10700786	1268.76	1393.02	1305.15	1210.85	1247.57	1324.1
10700787	182.13	195.21	175.62	198.44	165.92	181.48
10700788	251.51	171.17	178.17	206.6	188.95	220.18
10700789	149.85	116.17	141.91	108.75	157.94	114.37
10700790	41.3	36.34	61.92	43.46	39.78	47.65
10700791	10511.64	10265.38	9678.72	10722.1	10157.09	10532.79
10700792	3014.7	3104.19	3197.44	2996.16	2967.43	2994.92
10700793	171.01	146.33	134.67	125.27	121.54	141.63
10700794	1327.41	1310.14	1280.95	1292.81	1428.12	1194.67
10700795	1359.16	1245.58	1348.65	1465.83	1358.03	1244.8
10700796	2926.58	2712.86	2658.51	2588.86	2663.67	2758.75
10700797	122.53	153.68	116.84	113.59	109.24	106.46
10700798	1540.41	1492.48	1360.95	1178.39	1169.36	1301.99
10700799	230.14	234.68	211.37	182.72	208.21	201.03
10700800	96.56	108.6	103.72	74.48	81.7	59.4
10700801	35.43	22.35	25.84	17.79	19.1	20.38
10700802	2343.58	2743.31	2451.93	2573.47	2313.08	2763.92
10700803	1288.97	959.1	1224.43	1015.64	1025.07	1116.91
10700804	27.01	20.5	15.2	22.48	9.82	11.11
10700805	1428.42	1590.21	1228.86	1415.99	1389.84	1433.57
10700806	1064.9	1004.74	966.86	1039.95	1032.77	981.14
10700807	183.98	184.55	185.12	176.15	132.84	120.24
10700808	23.47	59.12	33.75	35.58	25.78	20.31
10700809	42.48	28.25	31.87	40.8	56.86	37.5
10700810	2406.47	3792.41	3771.7	3245.89	3087.02	3476.93
10700811	747.86	750.98	796.07	495.9	658.07	696.41
10700812	419.76	391.39	414.35	361.51	405.6	404.03
10700813	2946.94	3059.97	3023.49	2669.4	2898.92	3081.46
10700814	49.07	82.88	67.65	37.23	48.64	49.62
10700815	768.44	769.85	682.28	691.43	664.46	740.95
10700816	422.38	360.54	347.31	315.38	284.02	333.7
10700817	68.1	61.03	40.2	72.2	51.81	69.32
10700818	975.34	850.37	726.29	799.3	888.64	949.4
10700819	3069.53	3326.06	2899.12	2839.46	2928.81	3020.35
10700820	11339.74	10967.14	11617.4	11071.02	11018.96	11155.75
10700821	92.59	114.09	137.06	101	128.42	113.92
10700822	121.6	123.39	129.25	90.84	99.96	89.68
10700823	4497.79	4579.26	4784.66	4523.43	4380.26	4406.75
10700824	1360.39	1390.13	1442.94	1377.66	1333.04	1382.34
10700825	189	132.88	131.75	161.84	167.43	131.6
10700826	163.07	177.17	153.45	181.66	130.97	175.01
10700827	125.4	108.56	73.44	75.85	135.32	88.75
10700828	1075.58	1139.75	1155.42	1092.64	1127.65	1092.26
10700829	248.4	252.72	210.19	266.3	203.17	193.36
10700830	34.7	26.78	29.09	33.58	22.29	32.44
10700831	381.57	287.36	249.89	172.92	209.22	227.73
10700832	54.08	58.52	40.4	95.22	67.07	78.7
10700833	676.67	588.03	640.86	655.62	722.33	651.66
10700834	453.99	490.68	412.38	417.76	443.4	443.76
10700835	12.51	14.34	17.09	21.19	15.97	16.46
10700836	24.17	20.89	46.73	26.66	21.04	35.42
10700837	22.3	20.29	15.93	11.88	21.29	23.6
10700838	31.82	24.4	39.73	39.36	18.46	30.13
10700839	397.37	265.81	289.7	317.33	315.66	208.4
10700840	372.71	508.61	437.57	385.88	395.6	342.92
10700841	1709.19	1415.7	1591.31	1199.98	1370.51	1471.83
10700842	128.04	125.36	116.87	82.51	111.14	127.2
10700843	653.4	624.01	625.03	697.21	496.48	545.46
10700844	42.79	29.06	25.6	25.64	26.49	20.7
10700845	595.6	633.26	613.3	618.63	671.06	609.62
10700846	8.33	16.83	9.63	16.86	14.14	20.02
10700847	3217	3130.33	3639.69	3305.61	2904.95	2729.65
10700848	46.52	42.92	76.51	47.94	41.48	60.72
10700849	869.63	711.09	580.22	740.35	700.99	591.77
10700850	142.12	131.1	158.92	104.5	105.79	116.83
10700851	150.95	114.41	117.08	111.41	126.05	112.03
10700852	1615.99	1933.37	1531.57	1400.18	1538.28	1549.84
10700853	8.04	10.11	9.15	17.39	9.02	13.39
10700854	573.17	478.98	467.4	560.44	553.56	520.56
10700855	276.57	212.69	211.84	169.04	166.81	218.79
10700856	100.42	96.8	100.88	94.13	82.07	75.96
10700857	2092.92	2268.62	2181.64	2320.15	2137.34	2135.71
10700858	350.88	440.48	433.98	407.93	325.31	391.13
10700859	1232.78	1076.25	1020.72	1092.71	1085.92	1049.36
10700860	44.33	56.37	45.62	32.76	45.7	52.8
10700861	1448.76	1343.42	1494.14	1462.68	1459.54	1328.33
10700862	441.57	470.49	392.54	506.07	529.89	467.3
10700863	107.52	72.11	89	95.98	96.39	95.87
10700864	134.06	144.98	133.21	99.14	99.26	179.26
10700865	488.33	553.93	545.67	458.45	442.35	517.05
10700866	4349.1	4574.51	4339.76	4182.07	4485.33	4341.27
10700867	134.84	86.69	81.2	99.06	118.35	96.98
10700868	19.59	11.35	10.35	15.73	11.16	17.32
10700869	134.89	134.81	102.55	123.86	82.56	79.39
10700870	203.79	176.89	164.24	182.1	195.81	170.34
10700871	459.92	455.45	520.16	520.37	497.53	530.25
10700872	167.04	211.39	145.51	171.14	226.81	189.21
10700873	12649.56	12896.57	12177.24	13666.91	12884.96	12721.67
10700874	196.58	240.52	198.66	132.52	189.42	182.72
10700875	37.83	34.58	41.81	68.91	46.43	27.51
10700876	14.79	5.07	5.58	5.48	7.09	6.48
10700877	37.97	28.59	38.44	53.21	47.61	24.17
10700878	135.97	108.95	113.88	112.26	104.85	129.07
10700879	438.88	469.31	451.68	443.98	355.62	451.58
10700880	3717.71	3749.29	3834.17	3408.69	3641.96	3635.4
10700881	2504.49	2291.54	2451.08	2092.05	2262.34	2226.4
10700882	77.41	69.56	62.77	66.73	64.98	63.01
10700883	227.81	244.59	262.76	232.66	332.66	205.81
10700884	834.18	678.14	627.39	641.55	645.71	678.49
10700885	300.7	387.68	316.67	313.41	327.17	296.32
10700886	216.59	199.53	143.66	210.39	241.46	164.18
10700887	367.38	332.69	349.57	288.32	366.31	317.69
10700888	93.22	92.88	70.25	69.05	68.13	45.57
10700889	702.66	646.29	642.05	867.49	842.35	746.6
10700890	559.88	509.79	468.52	440.2	506.2	479.51
10700891	314.9	222.89	309.14	258.69	255.23	242.32
10700892	188.5	111.15	139.8	124.58	135.06	111.16
